opportunity_id,account_id,opportunity_name,stage,amount,close_date,type,owner,created_at
OPP-REN-693,ACC-693,IroncladCommerce Software 693 - Annual Renewal,qualification,500933.19,2025-11-24,renewal,James Wilson,2025-04-11T14:00:00
OPP-REN-694,ACC-694,BrightForgeCommerce Software 694 - Annual Renewal,proposal,20559.66,2025-12-04,renewal,Sarah Chen,2025-05-21T14:00:00
OPP-EXP-694,ACC-694,BrightForgeCommerce Software 694 - Usage Expansion,proposal,15557.81,2025-10-24,expansion,Sarah Chen,2025-05-26T14:00:00
OPP-REN-695,ACC-695,CoreSignalCommerce Software 695 - Annual Renewal,negotiation,82271.13,2025-11-18,renewal,Priya Patel,2025-05-09T14:00:00
OPP-REN-696,ACC-696,TrueNorthCommerce Software 696 - Annual Renewal,negotiation,528235.48,2025-12-14,renewal,Sarah Chen,2025-05-06T14:00:00
OPP-REN-697,ACC-697,NorthstarHealth Software 697 - Annual Renewal,proposal,138377.92,2025-08-29,renewal,Ana Rodriguez,2025-06-19T14:00:00
OPP-REN-698,ACC-698,BluePeakHealth Software 698 - Annual Renewal,negotiation,373553.05,2025-08-19,renewal,Ana Rodriguez,2025-06-26T14:00:00
OPP-REN-699,ACC-699,ClearPathHealth Software 699 - Annual Renewal,qualification,208672.34,2025-12-13,renewal,Ana Rodriguez,2025-06-05T14:00:00
OPP-REN-700,ACC-700,EvergreenHealth Software 700 - Annual Renewal,qualification,112275.18,2025-09-13,renewal,Sarah Chen,2025-06-30T14:00:00
OPP-REN-701,ACC-701,SilverlineHealth Software 701 - Annual Renewal,proposal,35215.31,2025-08-07,renewal,Sarah Chen,2025-05-23T14:00:00
OPP-REN-702,ACC-702,KeystoneHealth Software 702 - Annual Renewal,proposal,13683.6,2025-09-16,renewal,Marcus Johnson,2025-05-12T14:00:00
OPP-EXP-702,ACC-702,KeystoneHealth Software 702 - Usage Expansion,closed_lost,6713.9,2025-09-23,expansion,Marcus Johnson,2025-05-26T14:00:00
OPP-REN-703,ACC-703,SummitHealth Software 703 - Annual Renewal,negotiation,217913.83,2025-11-15,renewal,James Wilson,2025-05-19T14:00:00
OPP-REN-704,ACC-704,RiverbendHealth Software 704 - Annual Renewal,proposal,597054.06,2025-07-29,renewal,Priya Patel,2025-06-04T14:00:00
OPP-EXP-704,ACC-704,RiverbendHealth Software 704 - Usage Expansion,prospecting,236542.61,2025-11-17,expansion,Priya Patel,2025-06-25T14:00:00
OPP-REN-705,ACC-705,IroncladHealth Software 705 - Annual Renewal,proposal,10278.41,2025-11-12,renewal,Ana Rodriguez,2025-05-13T14:00:00
OPP-EXP-705,ACC-705,IroncladHealth Software 705 - Usage Expansion,prospecting,8717.26,2025-08-02,expansion,Ana Rodriguez,2025-07-01T14:00:00
OPP-REN-706,ACC-706,BrightForgeHealth Software 706 - Annual Renewal,proposal,91163.75,2025-12-14,renewal,James Wilson,2025-04-22T14:00:00
OPP-REN-707,ACC-707,CoreSignalHealth Software 707 - Annual Renewal,negotiation,146588.54,2025-10-30,renewal,James Wilson,2025-05-12T14:00:00
OPP-REN-708,ACC-708,TrueNorthHealth Software 708 - Annual Renewal,qualification,463296.96,2025-10-01,renewal,Ana Rodriguez,2025-06-28T14:00:00
OPP-EXP-708,ACC-708,TrueNorthHealth Software 708 - Usage Expansion,qualification,321512.06,2025-08-31,expansion,Ana Rodriguez,2025-06-27T14:00:00
OPP-REN-709,ACC-709,NorthstarLogistics Software 709 - Annual Renewal,qualification,59976.3,2025-09-26,renewal,Priya Patel,2025-05-01T14:00:00
OPP-REN-710,ACC-710,BluePeakLogistics Software 710 - Annual Renewal,negotiation,16980.65,2025-10-13,renewal,Ana Rodriguez,2025-06-12T14:00:00
OPP-REN-711,ACC-711,ClearPathLogistics Software 711 - Annual Renewal,qualification,317707.07,2025-11-16,renewal,Marcus Johnson,2025-06-13T14:00:00
OPP-REN-712,ACC-712,EvergreenLogistics Software 712 - Annual Renewal,qualification,113506.14,2025-07-31,renewal,James Wilson,2025-05-15T14:00:00
OPP-EXP-712,ACC-712,EvergreenLogistics Software 712 - Usage Expansion,prospecting,60666.61,2025-09-29,expansion,James Wilson,2025-07-04T14:00:00
OPP-REN-713,ACC-713,SilverlineLogistics Software 713 - Annual Renewal,qualification,552874.91,2025-10-16,renewal,Priya Patel,2025-05-29T14:00:00
OPP-REN-714,ACC-714,KeystoneLogistics Software 714 - Annual Renewal,qualification,576826.03,2025-10-17,renewal,Priya Patel,2025-05-18T14:00:00
OPP-EXP-714,ACC-714,KeystoneLogistics Software 714 - Usage Expansion,closed_lost,454318.25,2025-09-22,expansion,Priya Patel,2025-07-05T14:00:00
OPP-REN-715,ACC-715,SummitLogistics Software 715 - Annual Renewal,negotiation,31284.97,2025-11-14,renewal,Marcus Johnson,2025-05-23T14:00:00
OPP-REN-716,ACC-716,RiverbendLogistics Software 716 - Annual Renewal,negotiation,188996.55,2025-09-29,renewal,Priya Patel,2025-06-16T14:00:00
OPP-EXP-716,ACC-716,RiverbendLogistics Software 716 - Usage Expansion,closed_lost,138438.34,2025-11-06,expansion,Priya Patel,2025-06-19T14:00:00
OPP-REN-717,ACC-717,IroncladLogistics Software 717 - Annual Renewal,negotiation,75452.55,2025-12-04,renewal,Marcus Johnson,2025-06-26T14:00:00
OPP-REN-718,ACC-718,BrightForgeLogistics Software 718 - Annual Renewal,negotiation,133937.25,2025-12-23,renewal,Priya Patel,2025-05-04T14:00:00
OPP-REN-719,ACC-719,CoreSignalLogistics Software 719 - Annual Renewal,negotiation,10230.98,2025-12-06,renewal,Marcus Johnson,2025-06-21T14:00:00
OPP-REN-720,ACC-720,TrueNorthLogistics Software 720 - Annual Renewal,qualification,276381.72,2025-12-24,renewal,Marcus Johnson,2025-05-07T14:00:00
OPP-REN-721,ACC-721,NorthstarAnalytics AI 721 - Annual Renewal,qualification,205279.64,2025-11-28,renewal,Priya Patel,2025-06-03T14:00:00
OPP-REN-722,ACC-722,BluePeakAnalytics AI 722 - Annual Renewal,proposal,124630.89,2025-09-20,renewal,James Wilson,2025-05-29T14:00:00
OPP-REN-723,ACC-723,ClearPathAnalytics AI 723 - Annual Renewal,proposal,108299.08,2025-08-17,renewal,Ana Rodriguez,2025-06-21T14:00:00
OPP-REN-724,ACC-724,EvergreenAnalytics AI 724 - Annual Renewal,qualification,24135.8,2025-12-30,renewal,Priya Patel,2025-06-10T14:00:00
OPP-REN-725,ACC-725,SilverlineAnalytics AI 725 - Annual Renewal,negotiation,164615.4,2025-12-29,renewal,Priya Patel,2025-05-10T14:00:00
OPP-REN-726,ACC-726,KeystoneAnalytics AI 726 - Annual Renewal,qualification,606910.66,2025-11-24,renewal,Marcus Johnson,2025-04-24T14:00:00
OPP-REN-727,ACC-727,SummitAnalytics AI 727 - Annual Renewal,negotiation,283365.49,2025-08-07,renewal,James Wilson,2025-05-05T14:00:00
OPP-EXP-727,ACC-727,SummitAnalytics AI 727 - Usage Expansion,proposal,110558.48,2025-11-22,expansion,James Wilson,2025-07-02T14:00:00
OPP-REN-728,ACC-728,RiverbendAnalytics AI 728 - Annual Renewal,negotiation,40882.7,2025-08-29,renewal,James Wilson,2025-05-13T14:00:00
OPP-REN-729,ACC-729,IroncladAnalytics AI 729 - Annual Renewal,qualification,580432.4,2025-11-08,renewal,Marcus Johnson,2025-06-06T14:00:00
OPP-EXP-729,ACC-729,IroncladAnalytics AI 729 - Usage Expansion,proposal,475377.61,2025-11-10,expansion,Marcus Johnson,2025-06-21T14:00:00
OPP-REN-730,ACC-730,BrightForgeAnalytics AI 730 - Annual Renewal,proposal,18385.63,2025-08-21,renewal,James Wilson,2025-05-19T14:00:00
OPP-REN-731,ACC-731,CoreSignalAnalytics AI 731 - Annual Renewal,negotiation,80841.21,2025-10-26,renewal,Priya Patel,2025-06-17T14:00:00
OPP-REN-732,ACC-732,TrueNorthAnalytics AI 732 - Annual Renewal,proposal,146038.71,2025-11-12,renewal,Sarah Chen,2025-04-18T14:00:00
OPP-REN-733,ACC-733,NorthstarCloud AI 733 - Annual Renewal,qualification,36538.87,2025-09-13,renewal,Priya Patel,2025-06-24T14:00:00
OPP-REN-734,ACC-734,BluePeakCloud AI 734 - Annual Renewal,qualification,674180.48,2025-11-24,renewal,Priya Patel,2025-06-22T14:00:00
OPP-EXP-734,ACC-734,BluePeakCloud AI 734 - Usage Expansion,prospecting,549259.41,2025-11-25,expansion,Priya Patel,2025-06-26T14:00:00
OPP-REN-735,ACC-735,ClearPathCloud AI 735 - Annual Renewal,proposal,211489.43,2025-11-11,renewal,Priya Patel,2025-04-23T14:00:00
OPP-REN-736,ACC-736,EvergreenCloud AI 736 - Annual Renewal,negotiation,84773.77,2025-10-02,renewal,Sarah Chen,2025-04-18T14:00:00
OPP-REN-737,ACC-737,SilverlineCloud AI 737 - Annual Renewal,proposal,163174.52,2025-10-28,renewal,Sarah Chen,2025-06-20T14:00:00
OPP-REN-738,ACC-738,KeystoneCloud AI 738 - Annual Renewal,proposal,389282.84,2025-10-18,renewal,James Wilson,2025-06-03T14:00:00
OPP-EXP-738,ACC-738,KeystoneCloud AI 738 - Usage Expansion,prospecting,247261.56,2025-10-13,expansion,James Wilson,2025-06-16T14:00:00
OPP-REN-739,ACC-739,SummitCloud AI 739 - Annual Renewal,qualification,143823.55,2025-12-29,renewal,Marcus Johnson,2025-06-13T14:00:00
OPP-REN-740,ACC-740,RiverbendCloud AI 740 - Annual Renewal,proposal,164164.62,2025-10-08,renewal,James Wilson,2025-06-08T14:00:00
OPP-REN-741,ACC-741,IroncladCloud AI 741 - Annual Renewal,negotiation,264993.33,2025-11-07,renewal,Ana Rodriguez,2025-05-17T14:00:00
OPP-EXP-741,ACC-741,IroncladCloud AI 741 - Usage Expansion,qualification,208153.02,2025-09-23,expansion,Ana Rodriguez,2025-05-31T14:00:00
OPP-REN-742,ACC-742,BrightForgeCloud AI 742 - Annual Renewal,qualification,64774.06,2025-12-13,renewal,Priya Patel,2025-06-10T14:00:00
OPP-REN-744,ACC-744,TrueNorthCloud AI 744 - Annual Renewal,proposal,615716.12,2025-09-28,renewal,James Wilson,2025-05-02T14:00:00
OPP-REN-745,ACC-745,NorthstarData AI 745 - Annual Renewal,qualification,327025.56,2025-11-24,renewal,Sarah Chen,2025-05-13T14:00:00
OPP-EXP-745,ACC-745,NorthstarData AI 745 - Usage Expansion,qualification,194471.52,2025-08-01,expansion,Sarah Chen,2025-06-14T14:00:00
OPP-REN-746,ACC-746,BluePeakData AI 746 - Annual Renewal,negotiation,27841.54,2025-11-25,renewal,James Wilson,2025-04-21T14:00:00
OPP-REN-747,ACC-747,ClearPathData AI 747 - Annual Renewal,negotiation,520348.88,2025-09-15,renewal,Ana Rodriguez,2025-06-18T14:00:00
OPP-REN-748,ACC-748,EvergreenData AI 748 - Annual Renewal,negotiation,607119.89,2025-12-08,renewal,Marcus Johnson,2025-06-06T14:00:00
OPP-REN-749,ACC-749,SilverlineData AI 749 - Annual Renewal,negotiation,143353.84,2025-11-10,renewal,James Wilson,2025-04-14T14:00:00
OPP-REN-750,ACC-750,KeystoneData AI 750 - Annual Renewal,qualification,14132.13,2026-01-06,renewal,James Wilson,2025-04-27T14:00:00
